	SRR29733210	SRR29733211	SRR29733212	SRR29733213	SRR29733206	SRR29733207	SRR29733208	SRR29733209
Gene	STING WT	STING WT	STING WT	STING WT	STING KO	STING KO	STING KO	STING KO
TENM2	1.825059882548998	0.8382495890909591	-0.3198147442588165	-0.42152469254374925	0.5115527994348186	-0.26696693981303765	-1.0258772549035984	-1.140678639555576
ZC3H12A	1.472095816214565	1.2905465825236022	0.37348053267706977	0.2796750596327407	-0.953539542283899	-0.7099290769558775	-0.8521697667167437	-0.9001596050914635
LINC01895	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	2.4748737341529163	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738	-0.3535533905932738
RGS2	-0.31696236301603214	-0.006606316278451614	1.0534690921026584	0.5190689370522612	0.565523284314484	1.0449815387205814	-1.329332272092425	-1.5301419008030839
ADAMTS1	-0.45960700400547344	-0.44006303862811613	0.9683516433758852	0.940519109637571	-1.4878900600998257	-1.1223064856246776	0.8949497891883242	0.7060460461563189
SLC16A6	1.234537103988788	1.6094118931838284	-0.9311143575654415	-0.37863176939641396	-0.8103878481362151	0.48870538061902113	-0.25646650760306827	-0.9560538950904985
PRSS23	0.24766653184615398	0.38637368848749454	1.0615616506270358	1.0925969699946847	-1.6357714081200738	-1.3285882426457207	0.009708690147274523	0.16645211966314585
ITGB3	1.7217300734161236	1.4069311232062363	-0.11349941321348657	-0.25503121603662343	-0.6791087720678954	-0.4900756887563269	-0.8708045503901112	-0.7201415561579165
HSD11B1	0.45084515200524095	1.730425029224189	-0.3605180955581383	-1.8180456551341764	0.24429880190360329	0.26312051979532697	-0.02260200664251526	-0.48752374559353
PLAC8	-0.7285775918844263	-0.7491810039639031	0.10955537681256695	-0.21826385206446774	1.2265112108371115	1.8110012323332976	-0.6498937349912709	-0.8011516370789115
F3	-1.3573704166328122	-0.9738558315402771	0.6823246671648704	0.7464819752828161	-0.8930050588977987	-0.33578002203787516	1.0149806387886042	1.11622404787244
CP	0.7546685817474245	0.7863413841520718	0.003376554962978657	-0.14362297302958185	0.798739205059942	0.7906572085585694	-1.3250032875709499	-1.6651566738804542
